"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","FR",142219,"2","2011","20",62468,24463,0,0,,,,,,,,,0,8327,0,0,0,,69,,0,0,0,,38004,,"NA","3","3","1","1","1","1","1","1","1","1","6","4000","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","574.75","0","1","1",,"7",3,,,,,
"2011","FR",142242,"2","2011","21",103934,93771,0,0,,,,,,,,,0,0,0,0,0,,24316,,0,0,0,,10163,,"NA","3","NA","1","1","1","1","1","1","1","1","3","NA","3","3","2","2","2","2","1","2","3","2","1","NA","NA","215.58","0","1","1",,"1",1,,,,,
"2011","FR",142255,"2","2011","17",28582,20144,0,0,,,,,,,,,0,0,0,0,0,,205,,0,0,620,,7819,,"NA","3","3","1","1","1","1","1","1","1","1","4","2500","3","NA","2","1","2","2","3","2","4","2","1","NA","NA","209","0","1","1",,"1",1,,,,,
"2011","FR",142257,"2","2011","45",48053,48005,0,0,,,,,,,,,0,0,0,0,0,,7328,,0,0,0,,48,,"3","3","3","1","1","1","1","1","1","1","1","3","2000","3","3","2","1","2","2","1","3","3","2","1","NA","NA","80.83","0","1","1",,"1",1,,,,,
"2011","FR",142369,"2","2011","24",19515,19527,2548,2548,,,,,,,,,2548,0,0,0,0,,1067,,0,0,0,,-12,,"2","3","3","1","1","1","1","1","1","3","1","4","2500","3","NA","2","1","2","1","1","4","6","2","1","NA","NA","343.83","0","1","1",,"1",1,,,,,
"2011","FR",142432,"2","2011","20",30699,25887,0,0,,,,,,,,,0,0,0,0,0,,5303,,0,0,0,,4812,,"NA","3","3","1","1","1","1","1","1","1","1","5","2000","3","3","2","2","2","1","2","1","4","1","1","NA","NA","1012.33","0","1","1",,"1",1,,,,,
"2011","FR",142463,"2","2011","35",7417,7413,0,0,,,,,,,,,0,0,0,323,0,,151,,0,0,0,,4,,"NA","3","3","1","2","2","1","1","1","1","1","3","1500","3","NA","2","2","2","2","1","1","1","2","1","349","NA","230.58","0","1","1",,"1",1,,,,,
"2011","FR",142483,"2","2011","21",13129,9441,0,0,,,,,,,,,0,0,0,0,0,,299,,0,0,0,,3688,,"3","3","NA","2","1","1","1","1","1","1","1","3","2300","3","3","2","2","2","2","1","1","5","2","1","NA","NA","358.42","0","1","1",,"1",1,,,,,
"2011","FR",142487,"2","2011","35",79783,76954,0,0,,,,,,,,,0,0,0,0,0,,70,,0,0,0,,2829,,"3","3","3","1","1","2","1","1","1","1","1","2","2000","1","NA","2","2","2","2","2","1","6","2","1","NA","NA","512.58","0","1","1",,"1",1,,,,,
"2011","FR",142489,"2","2011","25",17502,16199,1457,1457,,,,,,,,,1457,0,0,0,0,,5432,,0,0,0,,1303,,"3","3","NA","1","1","1","1","1","1","1","1","4","2000","3","NA","2","2","1","2","1","5","4","2","1","438","NA","517.67","0","1","1",,"1",1,,,,,
"2011","FR",142547,"2","2011","17",25635,25558,0,0,,,,,,,,,0,0,0,2241,0,,1018,,0,0,0,,77,,"3","3","NA","1","1","1","1","1","3","1","2","4","900","2","NA","2","2","1","2","4","1","2","2","1","NA","NA","789.42","0","1","1",,"1",1,,,,,
"2011","FR",142590,"2","2011","21",20302,14640,0,0,,,,,,,,,0,0,0,0,3176,,1614,,0,0,0,,5662,,"3","3","3","1","1","2","1","1","1","1","1","1","1600","3","NA","2","2","2","2","1","2","4","2","2","NA","NA","507.17","0","1","1",,"1",1,,,,,
"2011","FR",142630,"2","2011","23",15860,15604,0,0,,,,,,,,,0,0,0,0,0,,23,,0,0,0,,256,,"3","2","3","1","1","1","1","1","1","1","1","3","1200","3","NA","2","2","2","2","2","1","2","2","1","680","NA","362.25","1056.67","1","1",,"1",1,,,,,
"2011","FR",142642,"2","2011","46",13821,7536,0,0,,,,,,,,,0,0,0,3255,0,,5,,0,0,0,,6285,,"NA","3","3","1","1","1","1","1","1","1","1","2","3000","3","NA","2","2","2","2","2","4","4","2","1","NA","NA","1233.33","0","1","1",,"1",1,,,,,
"2011","FR",142662,"2","2011","24",14533,12625,452,452,,,,,,,,,452,0,0,0,0,,287,,0,0,0,,1907,,"3","3","NA","1","1","2","1","1","1","1","3","6","1200","3","3","2","2","2","2","1","2","4","2","1","NA","NA","845.83","0","1","1",,"1",1,,,,,
"2011","FR",142812,"2","2011","14",63937,61005,0,0,,,,,,,,,0,0,0,0,0,,1003,,0,0,0,,2932,,"3","3","3","1","1","1","1","1","1","1","1","6","1800","3","2","2","2","2","2","1","1","6","2","1","NA","NA","169.33","0","1","1",,"1",1,,,,,
"2011","FR",142822,"2","2011","19",11292,11072,0,0,,,,,,,,,0,0,0,219,0,,57,,0,0,0,,220,,"2","1","NA","1","1","1","1","1","1","1","1","3","2500","3","NA","2","1","2","2","2","2","2","2","1","NA","NA","178","0","1","1",,"1",1,,,,,
"2011","FR",142843,"2","2011","80",37936,36838,0,0,,,,,,,,,0,0,0,528,0,,150,,0,0,0,,1097,,"3","3","3","1","1","2","1","1","3","1","1","3","3000","3","NA","2","2","2","2","1","4","5","2","1","NA","NA","566.83","0","1","1",,"1",1,,,,,
"2011","FR",142872,"2","2011","24",25741,13530,0,0,,,,,,,,,0,0,0,525,0,,3092,,0,0,0,,12211,,"NA","3","3","1","1","1","1","1","1","1","1","4","1500","2","NA","2","2","1","2","1","1","4","2","1","NA","NA","852.08","2268.67","1","1",,"1",1,,,,,
"2011","FR",142887,"2","2011","21",16366,14481,0,0,,,,,,,,,0,0,0,0,0,,9026,,0,0,0,,1885,,"3","3","3","1","1","1","1","1","3","1","1","4","2500","3","NA","2","1","2","2","4","1","5","2","1","NA","NA","212.17","327","1","1",,"1",1,,,,,
"2011","FR",143008,"2","2011","19",59210,51427,11385,11385,,,,,,,,,11385,0,0,0,0,,2392,,0,0,0,,7783,,"3","3","NA","1","1","1","1","1","1","1","1","4","2600","1","NA","2","2","2","2","2","1","4","2","1","620","NA","371.42","743.08","1","1",,"1",1,,,,,
"2011","FR",143030,"2","2011","18",944,239,0,0,,,,,,,,,0,0,0,0,0,,944,,0,0,0,,705,,"3","3","3","2","1","1","1","1","1","1","1","4","4000","1","NA","2","1","2","2","2","4","3","2","1","NA","NA","935","0","1","1",,"1",1,,,,,
"2011","FR",143076,"2","2011","23",23031,21196,0,0,,,,,,,,,0,0,0,980,0,,177,,0,0,0,,1835,,"NA","3","2","1","1","2","1","1","1","1","1","2","1700","1","NA","2","2","2","2","2","3","4","2","1","850","NA","602.17","0","1","1",,"1",1,,,,,
"2011","FR",143100,"2","2011","21",17148,14076,0,0,,,,,,,,,0,0,0,0,0,,1137,,0,0,0,,3072,,"NA","3","3","1","1","1","1","1","1","1","1","4","2500","1","3","2","2","2","2","1","2","4","1","1","NA","NA","1243.83","0","1","1",,"1",1,,,,,
"2011","FR",143107,"2","2011","20",21803,20371,0,0,,,,,,,,,0,0,0,404,0,,106,,0,0,0,,1432,,"NA","3","NA","2","1","1","1","1","1","1","1","3","950","3","NA","2","2","2","2","4","1","2","2","1","1550","NA","66.67","327","1","1",,"1",1,,,,,
"2011","FR",143291,"2","2011","46",38462,34754,0,0,,,,,,,,,0,0,6421,0,0,,2045,,0,0,0,,3708,,"NA","3","3","1","1","1","1","1","1","1","1","4","1600","2","3","2","2","2","2","1","1","6","2","1","NA","NA","836.58","1587.83","1","1",,"1",1,,,,,
"2011","FR",143340,"2","2011","25",19791,13903,0,0,,,,,,,,,0,0,804,0,0,,0,,0,0,0,,5888,,"NA","3","3","1","1","1","1","1","1","1","1","4","3000","3","NA","1","2","2","2","3","1","4","2","1","NA","NA","195.92","457.92","1","1",,"1",1,,,,,
"2011","FR",143372,"2","2011","24",34615,31354,0,0,,,,,,,,,0,0,0,0,0,,1382,,0,0,0,,3261,,"3","3","NA","1","1","1","1","1","3","1","1","3","2800","1","NA","2","2","1","2","4","2","2","2","1","NA","NA","266.17","0","1","1",,"1",1,,,,,
"2011","FR",143379,"2","2011","36",16697,16000,0,0,,,,,,,,,0,0,0,0,1710,,26,,0,0,0,,697,,"NA","3","NA","2","1","2","1","1","3","1","1","3","2500","1","NA","2","2","1","2","3","3","4","2","1","NA","NA","384.67","0","1","1",,"1",1,,,,,
"2011","FR",143442,"2","2011","16",29299,26845,0,0,,,,,,,,,0,0,0,1849,0,,552,,0,0,0,,2455,,"NA","3","3","1","1","1","1","1","1","1","1","6","NA","2","NA","1","2","2","2","2","2","6","2","1","NA","NA","209","0","1","1",,"1",1,,,,,
"2011","FR",143477,"2","2011","18",14704,14240,0,0,,,,,,,,,0,0,0,0,0,,479,,0,0,0,,464,,"NA","3","NA","1","2","1","1","1","1","1","1","4","3000","1","3","2","2","2","2","1","1","6","2","1","NA","NA","562.17","0","1","1",,"1",1,,,,,
"2011","FR",143496,"2","2011","35",17033,16964,0,0,,,,,,,,,0,0,0,0,0,,3760,,0,0,0,,69,,"3","3","NA","2","1","2","1","1","3","1","1","2","1600","3","NA","2","2","2","2","1","4","3","2","1","304","NA","157.92","0","1","1",,"1",1,,,,,
"2011","FR",143515,"2","2011","41",16899,13260,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,3639,,"2","3","NA","1","1","1","1","1","3","1","1","4","8000","3","NA","2","2","1","2","4","5","4","2","1","NA","NA","666.75","0","1","1",,"1",1,,,,,
"2011","FR",143569,"2","2011","29",22179,18797,0,0,,,,,,,,,0,0,0,0,1241,,18,,0,0,0,,3381,,"3","3","NA","1","1","1","1","1","1","1","2","3","6000","2","2","2","2","2","2","2","2","6","2","1","NA","NA","674.92","0","1","1",,"1",1,,,,,
"2011","FR",143618,"2","2011","48",40994,37070,0,0,,,,,,,,,0,0,0,0,0,,496,,0,0,0,,3924,,"3","3","NA","1","1","1","1","1","1","1","1","5","4700","3","3","2","1","2","2","1","1","5","2","1","NA","NA","545.33","0","1","1",,"1",1,,,,,
"2011","FR",143687,"2","2011","30",23909,23902,0,0,,,,,,,,,0,0,0,0,0,,3098,,0,0,0,,7,,"3","3","NA","1","1","2","1","3","3","1","3","2","2800","3","3","2","2","2","2","2","1","6","2","1","NA","NA","228.42","0","1","1",,"1",1,,,,,
"2011","FR",143719,"2","2011","20",24232,24216,0,0,,,,,,,,,0,0,0,799,0,,76,,0,0,0,,15,,"3","3","NA","2","2","1","1","1","3","1","2","5","2500","2","2","2","2","2","1","2","2","2","2","1","600","NA","205.25","0","1","1",,"1",1,,,,,
"2011","FR",143733,"2","2011","16",28468,18999,345,345,,,,,,,,,345,0,0,0,0,,219,,0,0,0,,9469,,"3","3","3","1","1","1","1","1","3","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","620.42","0","1","1",,"1",1,,,,,
"2011","FR",143738,"2","2011","36",7123,6808,0,0,,,,,,,,,0,0,0,0,0,,12,,0,0,0,,315,,"3","3","3","1","1","1","1","1","1","1","1","2","2000","3","NA","2","1","2","2","2","4","2","1","1","268","NA","454","0","1","1",,"1",1,,,,,
"2011","FR",143762,"2","2011","29",28505,27699,0,0,,,,,,,,,0,0,0,0,0,,1321,,0,0,0,,806,,"3","3","3","1","1","1","1","1","1","1","1","4","1500","3","3","2","2","2","2","2","1","3","2","1","NA","NA","52","0","1","1",,"1",1,,,,,
"2011","FR",143766,"2","2011","21",74676,70369,0,0,,,,,,,,,0,0,0,2373,0,,0,,0,0,0,,4308,,"3","3","NA","1","1","1","1","1","1","1","1","2","2000","3","NA","2","2","2","1","1","1","5","2","2","NA","NA","199.08","1111.58","1","1",,"1",1,,,,,
"2011","FR",143770,"2","2011","33",56375,52061,0,0,,,,,,,,,0,0,0,6979,20966,,0,,0,0,0,,4314,,"NA","3","3","1","1","1","1","1","1","1","1","5","1752","2","NA","1","2","2","2","1","1","6","1","1","361","NA","183.42","0","1","1",,"1",1,,,,,
"2011","FR",143937,"2","2011","26",27486,24997,0,0,,,,,,,,,0,0,0,0,0,,562,,0,0,0,,2489,,"NA","3","NA","1","1","1","1","1","1","1","1","4","4500","2","3","2","2","2","2","3","1","3","2","1","NA","NA","291.17","0","1","1",,"1",1,,,,,
"2011","FR",143953,"2","2011","37",14160,13366,0,0,,,,,,,,,0,0,0,2664,0,,0,,0,0,0,,795,,"NA","3","NA","2","1","1","1","1","1","1","1","3","4500","3","NA","2","1","2","2","1","5","4","2","1","893","NA","283.58","0","1","1",,"1",1,,,,,
"2011","FR",143959,"2","2011","35",38310,33928,0,0,,,,,,,,,0,0,0,0,0,,8917,,0,0,0,,4382,,"3","3","NA","1","1","1","1","1","1","1","1","4","2000","3","NA","2","2","2","1","2","1","5","2","1","NA","NA","199.33","0","1","1",,"1",1,,,,,
"2011","FR",144061,"2","2011","22",47432,41498,142,142,,,,,,,,,142,0,0,0,0,,15806,,0,0,0,,5933,,"3","3","NA","1","1","1","1","1","1","1","3","4","2300","1","3","1","2","2","2","4","1","5","2","1","NA","NA","377.75","0","1","1",,"1",1,,,,,
"2011","FR",144112,"2","2011","23",17453,3809,0,0,,,,,,,,,0,0,0,449,0,,118,,0,0,0,,13644,,"NA","3","3","1","1","1","1","1","1","1","1","4","1900","3","NA","2","2","2","2","4","4","4","2","1","NA","NA","743.58","0","1","1",,"1",1,,,,,
"2011","FR",144194,"2","2011","24",20057,17627,0,0,,,,,,,,,0,0,0,0,0,,3137,,0,0,0,,2429,,"NA","3","3","2","1","1","1","1","1","1","1","3","2000","1","NA","2","2","2","2","4","4","5","2","1","NA","NA","201.5","1150.25","1","1",,"1",1,,,,,
"2011","FR",144242,"2","2011","18",36397,35062,0,0,,,,,,,,,0,0,0,0,0,,19637,,0,0,0,,1335,,"3","3","NA","1","1","1","1","1","1","1","1","4","2500","3","3","1","2","2","2","3","1","1","2","1","150","NA","288.25","0","1","1",,"1",1,,,,,
"2011","FR",144253,"2","2011","20",2588,2581,0,0,,,,,,,,,0,0,0,0,0,,2588,,0,0,0,,7,,"3","3","NA","1","1","1","1","1","1","1","3","4","NA","2","NA","2","2","2","2","4","1","6","2","1","NA","NA","684.92","0","1","1",,"1",1,,,,,
"2011","FR",144283,"2","2011","29",18578,15425,0,0,,,,,,,,,0,0,0,1731,0,,15,,0,0,0,,3152,,"2","3","3","1","2","1","1","1","1","1","1","3","2500","3","NA","2","2","2","2","3","4","2","2","1","280","NA","220.5","0","1","1",,"1",1,,,,,
"2011","FR",144296,"2","2011","NA",11788,11047,3483,3483,,,,,,,,,3483,0,0,0,0,,732,,0,0,0,,741,,"3","3","3","2","1","2","1","1","1","1","1","4","3000","3","3","2","2","2","1","1","1","5","2","1","NA","NA","1044.58","0","1","1",,"1",1,,,,,
"2011","FR",144341,"2","2011","23",16052,13865,273,273,,,,,,,,,273,0,0,0,0,,173,,0,0,0,,2187,,"3","3","3","2","1","1","1","1","1","1","1","1","2600","1","NA","1","2","1","2","4","1","6","2","2","NA","NA","0","0","1","1",,"1",1,,,,,
"2011","FR",144352,"2","2011","15",43002,38751,226,226,,,,,,,,,226,0,0,0,0,,144,,0,0,0,,4252,,"2","NA","NA","1","1","1","1","1","1","1","1","1","4500","3","NA","1","2","2","2","1","2","4","2","1","321","NA","478","0","1","1",,"1",1,,,,,
"2011","FR",144395,"2","2011","17",10606,9252,0,0,,,,,,,,,0,0,0,0,0,,88,,0,0,0,,1354,,"NA","2","3","1","1","2","1","1","1","1","1","4","2500","2","NA","2","2","2","2","3","2","2","2","1","NA","NA","510.25","0","1","1",,"1",1,,,,,
"2011","FR",144423,"2","2011","20",6027,5612,0,0,,,,,,,,,0,0,0,0,0,,2779,,0,0,0,,415,,"3","3","3","1","2","1","1","1","1","1","1","5","1400","2","1","2","2","2","2","1","1","3","2","1","591","NA","153","0","1","1",,"1",1,,,,,
"2011","FR",144446,"2","2011","27",22393,22372,0,0,,,,,,,,,0,216,1147,0,0,,0,,0,0,0,,21,,"3","3","NA","2","1","1","1","1","1","1","1","3","1600","3","NA","2","2","2","2","4","3","5","2","1","NA","NA","309.58","0","1","1",,"1",1,,,,,
"2011","FR",144483,"2","2011","19",229,-792,0,0,,,,,,,,,0,0,0,0,0,,229,,0,0,0,,1021,,"3","3","NA","1","1","1","1","1","1","1","1","4","2500","3","NA","1","1","2","1","3","2","5","2","1","NA","NA","360.67","590.83","1","1",,"1",1,,,,,
"2011","FR",144505,"2","2011","22",19974,15672,0,0,,,,,,,,,0,0,0,0,0,,134,,0,0,0,,4302,,"NA","3","3","2","1","1","1","1","1","1","2","3","1600","3","NA","2","2","2","2","1","2","3","2","1","562","NA","464.17","0","1","1",,"1",1,,,,,
"2011","FR",144537,"2","2011","18",27844,18824,0,0,,,,,,,,,0,0,0,752,0,,369,,0,0,0,,9020,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2000","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","370.25","0","1","1",,"1",1,,,,,
"2011","FR",144692,"2","2011","16",4292,4199,0,0,,,,,,,,,0,0,0,697,0,,67,,0,0,0,,93,,"3","3","3","1","1","2","1","1","3","1","1","2","2000","2","NA","2","1","2","2","4","2","5","2","1","660","NA","342.67","0","1","1",,"1",1,,,,,
"2011","FR",144700,"2","2011","15",11211,3087,0,0,,,,,,,,,0,0,371,0,0,,57,,0,0,0,,8124,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2000","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","286.33","0","1","1",,"1",1,,,,,
"2011","FR",144758,"2","2011","25",28859,20694,0,0,,,,,,,,,0,0,0,741,0,,345,,0,0,0,,8165,,"3","3","NA","1","1","1","1","1","1","1","1","3","1500","1","NA","2","2","2","2","4","1","6","2","1","NA","NA","478.17","808.25","1","1",,"1",1,,,,,
"2011","FR",144767,"2","2011","31",9328,-3491,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,12819,,"3","3","3","1","1","1","1","1","1","1","3","3","3000","2","NA","2","2","2","2","2","4","1","2","1","NA","NA","361.33","674.25","1","1",,"1",1,,,,,
"2011","FR",144781,"2","2011","25",44159,39374,0,0,,,,,,,,,0,0,0,0,5948,,89,,0,0,0,,4785,,"NA","3","3","1","1","1","1","1","1","1","1","5","4000","3","NA","2","1","2","2","1","2","3","2","1","NA","NA","188.67","1115.92","1","1",,"1",1,,,,,
"2011","FR",144845,"2","2011","14",73720,62801,0,0,,,,,,,,,0,0,6735,16422,0,,0,,0,0,0,,10919,,"3","3","3","1","1","1","1","1","3","1","1","4","5000","3","NA","2","2","2","2","1","1","2","2","1","NA","NA","284.08","0","1","1",,"1",1,,,,,
"2011","FR",144851,"2","2011","33",18751,18483,0,0,,,,,,,,,0,0,0,904,0,,164,,0,0,0,,268,,"3","3","NA","1","1","1","1","1","2","1","1","2","1500","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","409.83","0","1","1",,"1",1,,,,,
"2011","FR",144853,"2","2011","17",21413,19051,0,0,,,,,,,,,0,0,0,0,0,,708,,0,0,0,,2362,,"NA","3","3","1","1","1","1","1","1","1","1","5","1000","1","3","2","2","2","2","1","2","5","2","1","NA","NA","386","990.58","1","1",,"1",1,,,,,
"2011","FR",144929,"2","2011","33",3684,1608,0,0,,,,,,,,,0,0,0,907,0,,1666,,0,0,0,,2076,,"3","2","3","1","1","1","1","1","3","1","2","3","1800","3","NA","2","2","2","2","3","1","5","2","1","500","NA","1078.75","0","1","1",,"1",1,,,,,
"2011","FR",144991,"2","2011","29",8961,8663,0,0,,,,,,,,,0,0,0,2084,0,,512,,0,0,0,,299,,"NA","3","NA","1","1","1","1","1","3","1","1","5","2500","3","NA","2","2","2","2","4","1","5","2","1","385","NA","115.83","0","1","1",,"1",1,,,,,
"2011","FR",145005,"2","2011","23",13709,12605,0,0,,,,,,,,,0,0,0,0,0,,124,,0,0,0,,1104,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2500","3","NA","2","1","2","1","1","1","5","2","1","NA","NA","587.08","2054.92","1","1",,"1",1,,,,,
"2011","FR",145029,"2","2011","21",104457,95991,0,0,,,,,,,,,0,0,0,0,6606,,99,,0,0,0,,8466,,"3","3","3","2","1","1","1","1","1","1","1","3","4500","2","NA","2","2","2","2","1","1","4","2","1","NA","NA","425.75","0","1","1",,"1",1,,,,,
"2011","FR",145207,"2","2011","23",20413,11809,0,0,,,,,,,,,0,0,0,0,0,,750,,0,0,0,,8604,,"3","3","3","1","1","1","1","1","1","1","1","4","1500","3","NA","2","2","2","2","4","1","5","2","1","NA","NA","160.92","0","1","1",,"1",1,,,,,
"2011","FR",145246,"2","2011","47",31723,31609,0,0,,,,,,,,,0,0,0,0,0,,273,,0,0,0,,114,,"NA","3","3","2","1","1","3","1","3","1","2","6","2400","3","NA","2","2","2","2","1","1","3","2","1","NA","NA","576.75","0","1","1",,"1",1,,,,,
"2011","FR",145247,"2","2011","35",34244,29390,7195,7195,,,,,,,,,7195,0,0,0,0,,10488,,0,0,0,,4854,,"NA","3","NA","1","1","1","1","1","1","1","1","4","3840","3","NA","2","2","2","2","2","1","4","2","1","NA","NA","239.75","0","1","1",,"1",1,,,,,
"2011","FR",145263,"2","2011","20",46507,45677,0,0,,,,,,,,,0,0,0,340,0,,0,,0,0,0,,830,,"NA","3","3","1","1","2","1","1","1","1","1","3","1500","3","NA","1","2","2","2","2","3","5","2","1","NA","NA","525.75","NA","1","1",,"1",1,,,,,
"2011","FR",145283,"2","2011","15",16472,16460,0,0,,,,,,,,,0,0,0,261,0,,2210,,0,0,0,,12,,"3","3","3","2","1","1","1","1","1","1","1","3","NA","3","NA","2","2","2","1","4","1","5","2","1","590","NA","400","0","1","1",,"1",1,,,,,
"2011","FR",145285,"2","2011","18",10912,9057,0,0,,,,,,,,,0,0,0,0,0,,5,,0,0,0,,1855,,"3","3","NA","1","1","1","1","1","1","1","1","2","1500","1","3","2","2","2","2","1","2","3","2","1","NA","NA","1731.83","0","1","1",,"1",1,,,,,
"2011","FR",145296,"2","2011","35",9436,6293,0,0,,,,,,,,,0,0,0,0,0,,651,,0,0,0,,3143,,"3","3","3","1","1","2","1","1","1","1","1","3","5000","3","3","2","2","2","2","4","1","1","1","1","493","NA","295.08","0","1","1",,"1",1,,,,,
"2011","FR",145380,"2","2011","21",40624,39380,0,0,,,,,,,,,0,0,0,0,0,,50,,0,0,0,,1244,,"NA","3","3","1","1","2","1","1","1","1","1","6","2500","3","3","2","2","2","2","1","1","4","2","1","NA","NA","331.33","0","1","1",,"1",1,,,,,
"2011","FR",145413,"2","2011","19",4171,-493,0,0,,,,,,,,,0,0,0,0,0,,314,,0,0,0,,4665,,"3","3","NA","1","1","1","1","1","1","1","1","3","2500","3","NA","2","1","2","2","1","1","2","2","2","NA","NA","542.92","0","1","1",,"1",1,,,,,
"2011","FR",145564,"2","2011","11",41498,41496,0,0,,,,,,,,,0,0,0,809,0,,126,,0,0,0,,2,,"NA","3","3","1","1","1","1","1","1","1","1","3","5000","1","NA","2","1","2","2","4","3","5","2","1","295","NA","268.42","0","1","1",,"1",1,,,,,
"2011","FR",145565,"2","2011","36",56323,53018,0,0,,,,,,,,,0,0,0,0,0,,13047,,0,0,0,,3305,,"3","3","3","1","1","1","1","1","3","1","1","4","3000","2","NA","2","2","1","2","4","1","6","2","1","NA","NA","36.25","0","1","1",,"1",1,,,,,
"2011","FR",145585,"2","2011","22",97820,90634,2073,2073,,,,,,,,,2073,0,0,0,0,,869,,0,0,0,,7186,,"3","3","NA","2","1","1","1","1","1","3","1","2","1600","3","1","2","2","2","1","1","4","3","2","1","NA","NA","644.08","0","1","1",,"1",1,,,,,
"2011","FR",145683,"2","2011","90",23252,19430,0,0,,,,,,,,,0,0,0,0,0,,226,,0,0,0,,3822,,"3","3","3","1","1","1","1","1","1","1","1","4","2600","3","3","2","2","2","2","4","4","2","1","1","NA","NA","292.33","0","1","1",,"1",1,,,,,
"2011","FR",145685,"2","2011","27",8810,4070,0,0,,,,,,,,,0,0,0,0,0,,42,,0,0,0,,4740,,"NA","3","NA","2","1","1","1","1","3","1","1","1","2200","3","NA","2","2","2","2","4","1","2","2","1","NA","NA","471.58","0","1","1",,"1",1,,,,,
"2011","FR",145686,"2","2011","81",22813,8905,223,223,,,,,,,,,223,0,0,0,0,,0,,0,0,0,,13908,,"3","3","3","1","1","1","1","1","1","1","1","3","2000","3","NA","2","1","2","2","1","1","6","2","1","NA","NA","262.58","0","1","1",,"1",1,,,,,
"2011","FR",145796,"2","2011","24",18459,15707,3839,3839,,,,,,,,,3839,0,0,0,0,,5596,,0,0,0,,2752,,"NA","3","NA","1","1","2","1","1","1","1","3","4","3100","3","3","2","2","2","2","4","5","6","2","1","NA","NA","424.67","1146.83","1","1",,"1",1,,,,,
"2011","FR",145838,"2","2011","33",403,-74,203,203,,,,,,,,,203,0,0,0,0,,200,,0,0,0,,477,,"2","3","NA","1","1","1","1","1","1","1","1","3","NA","3","3","2","1","2","2","4","4","4","2","1","NA","NA","529.92","0","1","1",,"1",1,,,,,
"2011","FR",145865,"2","2011","19",36103,40928,0,0,,,,,,,,,0,0,0,0,0,,4530,,0,0,0,,-4825,,"NA","3","NA","1","1","1","1","1","1","1","1","4","2000","3","NA","2","2","2","2","3","2","2","2","1","NA","NA","135.67","0","1","1",,"1",1,,,,,
"2011","FR",145904,"2","2011","23",28690,23768,0,0,,,,,,,,,0,0,0,0,0,,4205,,0,0,0,,4923,,"NA","3","NA","2","1","1","1","1","1","1","1","2","1800","3","3","2","2","2","2","1","1","5","2","1","NA","NA","372.08","0","1","1",,"1",1,,,,,
"2011","FR",145952,"2","2011","53",27314,16273,0,0,,,,,,,,,0,0,0,0,0,,1816,,0,0,0,,11041,,"3","3","NA","1","2","NA","1","NA","1","1","1","4","1200","3","1","2","1","2","1","1","1","4","2","1","358","NA","307.75","529.17","1","1",,"1",1,,,,,
"2011","FR",145967,"2","2011","16",13452,3350,0,0,,,,,,,,,0,0,0,0,0,,0,,0,0,0,,10102,,"3","3","NA","2","1","1","1","1","1","1","1","3","6000","3","NA","2","2","2","2","1","4","5","2","1","NA","NA","317.67","0","1","1",,"1",1,,,,,
"2011","FR",146001,"2","2011","19",27778,27318,0,0,,,,,,,,,0,0,0,0,0,,80,,0,0,0,,461,,"3","3","NA","1","1","1","1","1","1","1","1","3","1500","3","3","2","1","2","2","4","1","3","2","1","NA","NA","244.75","0","1","1",,"1",1,,,,,
"2011","FR",146149,"2","2011","17",33449,28854,0,0,,,,,,,,,0,0,0,0,0,,357,,0,0,0,,4595,,"3","3","3","1","1","1","1","1","1","1","1","4","7933","1","NA","2","2","2","2","1","1","5","2","1","NA","NA","314.42","0","1","1",,"1",1,,,,,
"2011","FR",146179,"2","2011","32",38497,35936,172,172,,,,,,,,,172,0,0,0,0,,25735,,0,0,0,,2561,,"NA","3","3","1","1","1","1","1","1","1","2","6","3000","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","296.17","0","1","1",,"1",1,,,,,
"2011","FR",146202,"2","2011","26",19635,15758,0,0,,,,,,,,,0,0,0,0,0,,86,,0,0,0,,3876,,"3","3","3","1","1","1","1","1","1","1","3","3","5000","2","NA","2","2","1","2","3","2","4","2","1","615","NA","667.33","0","1","1",,"1",1,,,,,
