"HB010","HB020","HB030","HB050","HB060","HB100","HY010","HY020","HY022","HY023","HY025","HY030N","HY081N","HY100N","HY131N","HY145N","HY170N","HY030G","HY040G","HY050G","HY060G","HY070G","HY080G","HY081G","HY090G","HY100G","HY110G","HY120G","HY130G","HY131G","HY140G","HY170G","HS011","HS021","HS031","HS040","HS050","HS060","HS070","HS080","HS090","HS100","HS110","HS120","HS130","HS140","HS150","HS160","HS170","HS180","HS190","HH010","HH021","HH030","HH040","HH050","HH060","HH061","HH070","HH071","HH081","HH091","HX010","HX040","HX050","HX060","HX070","HX080","HX090","HX120"
"2011","FI",27936,"2","2011","25",50012,37098,0,0,,,,,,,,,0,951,0,0,0,,48,,0,307,0,,12607,,"NA","3","3","1","1","1","1","1","1","1","1","4","2000","2","NA","2","2","2","2","1","2","6","1","1","NA","NA","534","0","1","1",,"4",2.5,,,,,
"2011","FI",27945,"1","2011","17",52883,22421,0,0,,,,,,,,,0,10814,0,0,0,,485,,0,0,0,,30463,,"NA","3","3","1","1","2","1","1","1","1","1","6","800","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","780","1101.16","1","1",,"4",2.1,,,,,
"2011","FI",27959,"2","2011","20",52397,38748,0,0,,,,,,,,,0,1142,0,0,0,,145,,0,51,0,,13597,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1300","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","166","0","1","1",,"4",2.1,,,,,
"2011","FI",27970,"1","2011","20",90406,67222,0,0,,,,,,,,,0,19358,18979,-134,0,,0,,0,376,0,,22808,,"3","3","NA","NA","1","1","1","1","1","1","1","NA","800","2","NA","2","2","2","2","2","1","6","2","1","NA","NA","375","0","1","1",,"4",2.1,,,,,
"2011","FI",27985,"1","2011","21",44015,34381,0,0,,,,,,,,,0,1061,0,0,0,,145,,0,118,0,,9516,,"3","3","NA","1","1","1","1","3","1","1","1","3","3450","NA","NA","2","2","2","2","1","4","6","2","1","NA","NA","178","0","1","1",,"4",2.3,,,,,
"2011","FI",27995,"1","2011","17",1895,-6260,0,0,,,,,,,,,0,912,0,0,0,,100,,0,150,0,,8006,,"NA","3","3","1","1","1","1","1","1","1","1","5","1500","3","NA","NA","2","2","2","1","4","6","2","1","NA","NA","541","0","1","1",,"4",2.1,,,,,
"2011","FI",28005,"1","2011","11",66802,60700,0,0,,,,,,,,,0,5737,0,0,0,,18,,0,0,0,,6102,,"3","3","2","1","2","1","1","1","1","1","1","6","1000","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","780","0","1","1",,"4",2.1,,,,,
"2011","FI",28010,"1","2011","19",80740,71172,0,0,,,,,,,,,0,2113,0,0,0,,162,,0,449,0,,9119,,"3","3","NA","1","1","1","1","1","1","1","1","5","5500","3","2","2","2","2","2","1","1","6","2","1","430","NA","472","0","1","1",,"4",2.1,,,,,
"2011","FI",28022,"1","2011","38",147909,123382,0,0,,,,,,,,,0,4740,0,0,0,,6123,,2361,0,0,,24527,,"NA","3","3","1","1","1","1","1","1","1","1","5","1500","2","1","2","2","2","2","1","1","6","2","1","NA","NA","480","0","1","1",,"4",2.5,,,,,
"2011","FI",28024,"1","2011","11",21341,-2494,0,0,,,,,,,,,0,2221,0,0,0,,152,,0,128,51,,23657,,"NA","3","3","1","1","1","1","1","1","1","1","6","1000","3","NA","2","2","2","2","1","1","2","2","1","NA","NA","1228","0","1","1",,"4",2.5,,,,,
"2011","FI",28049,"1","2011","23",28467,18930,0,0,,,,,,,,,0,0,0,1478,570,,5,,0,173,0,,9365,,"3","3","3","1","1","1","1","1","1","1","1","6","2000","2","NA","2","2","2","2","2","1","6","2","1","NA","NA","515","0","1","1",,"4",2.1,,,,,
"2011","FI",28054,"1","2011","17",36867,15199,0,0,,,,,,,,,0,7163,0,0,0,,1266,,0,1108,0,,20561,,"NA","3","3","1","1","1","1","1","1","1","1","6","2500","3","NA","1","2","2","2","4","1","6","2","1","NA","NA","1267","0","1","1",,"4",2.1,,,,,
"2011","FI",28061,"1","2011","35",111112,101255,0,0,,,,,,,,,0,28321,0,0,0,,17,,0,93,0,,9764,,"NA","3","NA","1","1","1","1","1","1","1","1","6","6000","3","3","2","2","2","1","2","1","6","2","1","NA","NA","364","0","1","1",,"4",2.5,,,,,
"2011","FI",28062,"1","2011","30",46160,20972,0,0,,,,,,,,,0,1846,0,0,0,,23,,0,1897,0,,23291,,"3","3","NA","1","1","1","1","1","1","1","1","4","2500","2","NA","2","2","2","2","1","1","6","2","1","2300","NA","765","0","1","1",,"4",2.1,,,,,
"2011","FI",28064,"1","2011","23",114672,110968,0,0,,,,,,,,,0,19458,137,0,3152,,38,,0,93,0,,3612,,"3","3","NA","1","1","1","1","1","1","1","1","6","5000","1","NA","2","2","2","2","1","2","5","2","1","NA","NA","613","0","1","1",,"4",2.5,,,,,
"2011","FI",28091,"1","2011","18",61889,46469,0,0,,,,,,,,,0,3437,0,0,0,,2761,,0,1059,0,,14360,,"NA","3","NA","1","1","1","1","1","1","1","1","5","1700","3","3","2","2","2","2","1","1","5","2","1","NA","NA","878","0","1","1",,"4",2.1,,,,,
"2011","FI",28138,"1","2011","17",37141,13064,0,0,,,,,,,,,0,0,0,0,0,,1281,,0,2069,0,,22008,,"NA","3","3","1","1","1","1","1","1","1","1","6","1500","2","2","2","2","2","2","2","1","5","2","1","NA","NA","1420","0","1","1",,"4",2.1,,,,,
"2011","FI",28143,"1","2011","15",130126,129030,0,0,,,,,,,,,0,19179,0,7672,4473,,13,,0,115,0,,981,,"3","3","NA","1","1","1","1","1","3","1","1","4","1000","2","3","2","2","2","2","1","1","3","2","1","NA","NA","765","0","1","1",,"4",2.3,,,,,
"2011","FI",28148,"1","2011","16",241455,225338,0,0,,,,,,,,,0,606,0,763,0,,665,,0,0,0,,16118,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","1","5","2","1","NA","NA","472","1990.66","1","1",,"4",2.5,,,,,
"2011","FI",28162,"2","2011","20",63248,33231,1824,1824,,,,,,,,,1824,286,0,0,0,,87,,0,732,0,,29285,,"NA","3","3","1","1","1","1","1","1","1","2","6","1700","3","3","2","2","2","2","1","2","6","2","1","570","NA","630","0","1","1",,"4",2.1,,,,,
"2011","FI",28165,"1","2011","23",88412,74842,0,0,,,,,,,,,0,14347,0,7487,0,,41,,0,929,0,,12641,,"NA","3","NA","1","1","1","1","1","1","1","1","6","2500","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","960","0","1","1",,"4",2.1,,,,,
"2011","FI",28167,"1","2011","21",37792,16253,0,0,,,,,,,,,0,0,0,0,0,,404,,0,417,0,,21122,,"3","3","NA","1","1","1","1","3","1","1","1","6","1000","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","2355","0","1","1",,"4",2.5,,,,,
"2011","FI",28168,"1","2011","30",65967,54641,0,0,,,,,,,,,0,617,0,0,0,,4,,0,282,0,,11043,,"NA","3","3","1","1","1","1","1","1","1","1","4","5500","3","3","2","2","2","2","2","2","6","2","1","NA","NA","960","1120.71","1","1",,"4",2.1,,,,,
"2011","FI",28174,"1","2011","17",20736,-3935,0,0,,,,,,,,,0,947,0,0,0,,5124,,598,1487,8855,,14329,,"3","NA","3","1","NA","2","1","1","1","1","1","5","3000","3","3","2","2","2","2","1","1","5","2","1","NA","NA","510","0","1","1",,"4",2.5,,,,,
"2011","FI",28192,"1","2011","27",34617,29337,0,0,,,,,,,,,0,4292,0,0,0,,1826,,0,103,0,,5177,,"NA","3","3","1","1","1","1","1","1","1","1","6","1200","3","3","2","2","2","2","1","1","6","2","1","NA","NA","543","0","1","1",,"4",2.1,,,,,
"2011","FI",28239,"1","2011","16",51131,31456,0,0,,,,,,,,,0,15924,0,0,0,,18409,,0,73,0,,19603,,"3","3","3","1","1","1","1","1","1","1","1","6","1000","3","NA","2","2","1","1","1","2","5","2","1","NA","NA","410","0","1","1",,"4",2.5,,,,,
"2011","FI",28245,"1","2011","25",66891,59650,0,0,,,,,,,,,0,0,0,0,0,,120,,0,340,0,,6901,,"3","3","NA","1","1","1","1","1","1","1","1","6","2000","2","2","1","2","2","2","NA","2","6","2","1","NA","NA","350","639.92","1","1",,"4",2.1,,,,,
"2011","FI",28249,"1","2011","20",35295,4011,0,0,,,,,,,,,0,1856,0,0,0,,155,,0,1287,0,,29997,,"NA","3","3","1","1","1","1","1","1","1","1","4","1000","2","NA","2","2","2","1","1","1","6","2","1","NA","NA","338","0","1","1",,"4",2.5,,,,,
"2011","FI",28276,"1","2011","18",47608,42837,0,0,,,,,,,,,0,1580,0,0,0,,151,,0,244,0,,4527,,"NA","NA","NA","1","1","NA","1","1","1","1","NA","4","1300","2","3","2","2","2","2","1","1","3","2","1","NA","NA","375","0","1","1",,"4",2.1,,,,,
"2011","FI",28298,"1","2011","16",108224,65028,0,0,,,,,,,,,0,11809,0,0,0,,234,,0,246,0,,42949,,"NA","3","NA","NA","1","1","1","1","1","1","3","4","3500","1","3","2","2","2","2","4","1","6","2","1","NA","NA","394","364","1","1",,"4",2.1,,,,,
"2011","FI",28318,"1","2011","45",53314,28566,0,0,,,,,,,,,0,2896,0,0,0,,0,,0,231,684,,23833,,"NA","3","3","1","1","1","1","1","1","1","1","3","NA","3","3","2","2","2","2","2","1","5","2","1","NA","NA","480","154","1","1",,"4",2.1,,,,,
"2011","FI",28331,"1","2011","13",44714,31807,0,0,,,,,,,,,0,1555,0,0,0,,1249,,0,0,0,,12907,,"NA","3","NA","1","1","1","1","1","1","1","1","4","1000","3","2","2","2","1","2","1","1","6","2","1","NA","NA","763","0","1","1",,"4",2.1,,,,,
"2011","FI",28343,"1","2011","11",118870,95167,0,0,,,,,,,,,0,280,0,0,0,,6,,0,0,0,,23703,,"3","3","3","1","1","1","1","1","1","1","1","5","NA","2","NA","2","2","2","2","4","2","4","2","1","NA","NA","428","0","1","1",,"4",2.5,,,,,
"2011","FI",28351,"1","2011","36",81028,59990,0,0,,,,,,,,,0,2804,0,0,1041,,0,,67,0,0,,21037,,"3","3","3","1","1","1","1","1","1","1","1","2","2000","3","NA","2","2","1","2","1","1","6","2","1","NA","NA","651","0","1","1",,"4",2.1,,,,,
"2011","FI",28376,"1","2011","43",29828,-38530,0,0,,,,,,,,,0,0,0,0,0,,319,,0,2571,0,,65787,,"NA","3","3","1","1","1","1","1","1","1","1","4","1000","3","NA","2","2","2","1","4","2","6","2","1","NA","NA","534","0","1","1",,"4",2.5,,,,,
"2011","FI",28383,"2","2011","27",26280,3827,0,0,,,,,,,,,0,1490,1001,882,0,,0,,0,559,0,,21894,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2500","2","NA","2","2","2","2","1","1","5","2","1","NA","NA","209","705.66","1","1",,"4",2.5,,,,,
"2011","FI",28384,"1","2011","11",96676,51050,0,0,,,,,,,,,0,2277,0,0,0,,226,,0,606,0,,45021,,"NA","3","3","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","2","1","6","2","1","NA","NA","480","0","1","1",,"4",2.1,,,,,
"2011","FI",28409,"1","2011","35",51714,22768,0,0,,,,,,,,,0,1080,0,0,0,,53,,0,509,0,,28436,,"3","3","NA","1","1","1","1","1","1","1","1","6","3500","2","NA","2","2","2","2","1","4","6","2","1","NA","NA","166","0","1","1",,"4",2.1,,,,,
"2011","FI",28410,"1","2011","36",82825,60698,0,0,,,,,,,,,0,3227,0,0,4599,,190,,0,0,0,,22127,,"3","3","NA","1","1","1","1","1","1","1","1","5","8000","3","1","2","2","2","2","1","1","6","2","1","NA","NA","518","0","1","1",,"4",2.3,,,,,
"2011","FI",28417,"1","2011","25",37157,26638,0,0,,,,,,,,,0,3360,0,0,0,,9,,0,5673,0,,4847,,"3","3","NA","1","1","1","1","1","1","1","1","6","800","1","NA","2","2","1","2","1","1","3","2","1","780","NA","351","0","1","1",,"4",2.1,,,,,
"2011","FI",28450,"1","2011","19",76081,52159,0,0,,,,,,,,,0,7961,0,0,0,,9203,,0,1224,0,,22699,,"NA","3","NA","1","1","1","1","1","1","1","1","4","NA","1","2","2","2","2","2","2","2","6","2","1","NA","NA","480","0","1","1",,"4",2.5,,,,,
"2011","FI",28458,"1","2011","21",103431,87837,0,0,,,,,,,,,0,1147,0,0,0,,16,,0,194,0,,15399,,"3","3","3","1","1","1","1","1","1","1","1","5","2000","2","3","2","2","2","2","1","2","6","2","1","NA","NA","740","0","1","1",,"4",2.5,,,,,
"2011","FI",28464,"2","2011","27",35872,26628,0,0,,,,,,,,,0,0,127,0,0,,155,,0,11,0,,9233,,"3","3","3","1","1","1","1","1","1","1","1","5","3200","3","3","2","2","2","2","1","2","5","1","1","NA","NA","346","0","1","1",,"4",2.5,,,,,
"2011","FI",28465,"1","2011","31",75529,63216,0,0,,,,,,,,,0,6412,0,0,0,,12,,0,0,0,,12313,,"3","3","NA","1","1","1","1","1","1","1","1","5","1200","3","3","2","2","2","2","4","1","6","1","1","NA","NA","476","0","1","1",,"4",2.3,,,,,
"2011","FI",28471,"1","2011","39",111377,96831,0,0,,,,,,,,,0,14051,0,0,850,,34,,0,136,402,,14009,,"3","3","NA","1","1","2","1","1","1","1","3","3","2500","3","NA","2","2","2","2","4","1","6","2","1","NA","NA","166","0","1","1",,"4",2.5,,,,,
"2011","FI",28488,"1","2011","37",47752,22157,0,0,,,,,,,,,0,1524,0,0,0,,8,,0,739,0,,24857,,"NA","3","NA","1","1","1","1","1","1","1","1","5","NA","3","NA","NA","2","2","2","1","4","5","2","1","NA","NA","252","1120.71","1","1",,"4",2.5,,,,,
"2011","FI",28516,"1","2011","36",84567,58419,13285,13285,,,,,,,,,13285,0,0,0,0,,111,,0,425,0,,25723,,"3","3","NA","1","1","1","1","1","1","1","1","5","3000","2","3","2","2","2","2","2","1","3","2","1","NA","NA","515","0","1","1",,"4",2.5,,,,,
"2011","FI",28523,"1","2011","18",126239,109242,0,0,,,,,,,,,0,14400,0,0,0,,9,,0,590,0,,16406,,"3","3","3","1","1","1","1","1","1","1","1","4","5000","2","3","2","2","2","2","1","2","4","2","1","NA","NA","2098","0","1","1",,"4",2.1,,,,,
"2011","FI",28529,"2","2011","25",56550,48694,1330,1330,,,,,,,,,1330,2267,0,232,0,,31,,0,142,0,,7713,,"2","3","NA","1","1","1","1","1","1","1","1","1","3000","2","2","2","2","2","1","1","2","4","2","1","NA","NA","558","0","1","1",,"4",2.5,,,,,
"2011","FI",28561,"1","2011","24",85822,74774,0,0,,,,,,,,,0,2859,0,0,0,,9,,2101,341,591,,10116,,"3","NA","3","1","1","2","1","1","1","1","1","4","800","3","NA","2","1","NA","2","1","1","6","2","1","NA","NA","1267","338.33","1","1",,"4",2.1,,,,,
"2011","FI",28601,"1","2011","36",81495,70532,0,0,,,,,,,,,0,3693,0,0,0,,116,,0,0,0,,10962,,"NA","3","3","1","1","1","1","1","1","1","1","3","2000","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","192","903.5","1","1",,"4",2.5,,,,,
"2011","FI",28625,"1","2011","45",49931,47388,0,0,,,,,,,,,0,892,0,0,0,,57,,0,32,32,,2479,,"3","3","NA","1","1","1","1","3","1","1","1","4","1000","3","3","2","2","1","2","2","1","5","2","1","NA","NA","166","0","1","1",,"4",2.1,,,,,
"2011","FI",28631,"1","2011","29",76255,74157,0,0,,,,,,,,,0,805,0,0,0,,5,,0,63,0,,2035,,"NA","3","3","1","1","1","1","1","1","1","1","4","2500","3","3","2","2","2","2","4","1","2","2","1","NA","NA","3326","0","1","1",,"4",2.5,,,,,
"2011","FI",28643,"2","2011","17",57891,33379,0,0,,,,,,,,,0,3726,0,0,0,,11,,0,154,0,,24358,,"NA","3","NA","1","1","1","1","1","1","1","1","1","3000","3","2","2","2","1","2","1","2","5","2","1","430","NA","351","1558.33","1","1",,"4",2.5,,,,,
"2011","FI",28664,"1","2011","31",173736,164521,0,0,,,,,,,,,0,18836,24991,7885,446,,0,,0,110,0,,9105,,"3","3","NA","1","1","1","1","3","1","1","1","4","5500","1","NA","2","1","2","2","1","1","6","2","1","NA","NA","375","860.83","1","1",,"4",2.5,,,,,
"2011","FI",28683,"1","2011","40",59378,44133,0,0,,,,,,,,,0,952,0,0,0,,5152,,601,283,0,,14962,,"NA","3","NA","1","1","1","1","3","1","1","1","4","NA","3","3","2","2","2","2","NA","1","5","2","1","NA","NA","393","0","1","1",,"4",2.5,,,,,
"2011","FI",28694,"2","2011","41",41572,6821,0,0,,,,,,,,,0,4383,0,0,0,,213,,0,254,0,,34497,,"3","3","NA","1","1","1","1","1","3","1","1","4","5000","2","NA","2","1","2","2","1","2","3","2","1","NA","NA","878","0","1","1",,"4",2.5,,,,,
"2011","FI",28710,"1","2011","48",56988,50391,0,0,,,,,,,,,0,636,0,0,0,,59,,0,0,0,,6597,,"NA","3","3","1","1","1","1","1","1","1","1","3","1500","2","NA","2","2","2","2","1","2","5","2","1","NA","NA","202","0","1","1",,"4",2.1,,,,,
"2011","FI",28715,"1","2011","29",57204,54933,0,0,,,,,,,,,0,2954,0,0,140,,23,,0,34,0,,2237,,"3","3","NA","1","1","1","1","1","1","1","1","1","1500","NA","NA","2","2","1","2","1","1","5","2","1","NA","NA","351","1000","1","1",,"4",2.1,,,,,
"2011","FI",28722,"1","2011","23",61334,25743,0,0,,,,,,,,,0,1985,0,0,0,,75,,0,547,0,,35044,,"NA","2","3","1","1","1","1","3","1","1","1","4","3500","3","NA","2","2","2","2","4","1","6","2","1","780","NA","394","0","1","1",,"4",2.5,,,,,
"2011","FI",28726,"1","2011","24",56469,43401,0,0,,,,,,,,,0,1178,0,0,0,,556,,0,234,0,,12834,,"3","3","3","1","1","1","1","1","1","1","1","5","5000","3","NA","2","2","2","2","1","1","4","2","1","NA","NA","606","799.91","1","1",,"4",2.5,,,,,
"2011","FI",28741,"1","2011","30",28489,18628,0,0,,,,,,,,,0,0,0,0,0,,45,,0,0,0,,9862,,"3","3","NA","1","1","1","1","1","1","1","1","5","5000","3","NA","NA","NA","2","2","4","1","6","2","1","NA","NA","590","639.92","1","1",,"4",2.3,,,,,
"2011","FI",28754,"1","2011","28",44824,26251,0,0,,,,,,,,,0,5065,0,0,0,,8864,,0,254,0,,18318,,"3","3","NA","1","1","1","1","1","1","1","1","4","1500","2","3","2","2","2","1","4","2","3","2","1","NA","NA","606","705.66","1","1",,"4",2.1,,,,,
"2011","FI",28788,"1","2011","24",89159,84579,0,0,,,,,,,,,0,2677,0,0,0,,1741,,0,82,0,,4497,,"3","3","3","1","1","1","1","1","1","1","1","5","4500","2","NA","2","2","2","2","1","1","6","2","1","NA","NA","878","705.66","1","1",,"4",2.5,,,,,
"2011","FI",28793,"1","2011","30",82773,64626,0,0,,,,,,,,,0,0,0,0,0,,7,,0,355,0,,17792,,"NA","3","NA","1","2","1","1","1","1","1","1","5","NA","3","NA","2","2","2","2","1","1","6","2","1","NA","NA","606","5087.33","1","1",,"4",2.1,,,,,
"2011","FI",28807,"1","2011","14",160779,136222,0,0,,,,,,,,,0,4101,0,0,0,,239,,1762,342,0,,24216,,"NA","3","3","1","1","1","1","1","1","1","1","5","NA","3","2","2","2","2","2","1","1","6","2","1","NA","NA","840","903.5","1","1",,"4",2.5,,,,,
"2011","FI",28829,"1","2011","26",55856,47193,0,0,,,,,,,,,0,720,0,0,0,,209,,0,81,0,,8582,,"2","3","NA","1","1","2","1","1","1","1","1","4","1500","3","NA","2","2","2","2","1","3","5","2","1","NA","NA","738","781.25","1","1",,"4",2.1,,,,,
"2011","FI",28851,"1","2011","30",43988,16542,0,0,,,,,,,,,0,10227,0,0,0,,389,,0,248,0,,27198,,"NA","3","NA","1","1","1","1","3","1","1","1","5","3500","3","3","2","2","2","2","1","1","6","2","1","NA","NA","461","0","1","1",,"4",2.1,,,,,
"2011","FI",28886,"1","2011","23",26602,24644,0,0,,,,,,,,,0,1362,0,0,0,,7,,0,124,0,,1833,,"3","3","3","1","1","1","1","1","1","1","1","6","2500","2","NA","2","2","2","2","1","2","3","2","1","NA","NA","725","0","1","1",,"4",2.1,,,,,
"2011","FI",28905,"1","2011","15",70625,43023,0,0,,,,,,,,,0,3048,0,0,0,,43,,0,0,0,,27602,,"NA","3","3","1","1","1","1","1","1","1","1","4","600","3","NA","2","2","2","2","1","2","6","1","1","NA","NA","1529","705.66","1","1",,"4",2.5,,,,,
"2011","FI",28913,"1","2011","22",114204,106202,0,0,,,,,,,,,0,33511,0,0,0,,93,,0,200,0,,7802,,"3","3","3","1","1","1","1","1","1","1","1","3","7000","2","3","2","2","2","2","1","2","5","2","1","NA","NA","346","19484.43","1","1",,"4",2.5,,,,,
"2011","FI",28917,"1","2011","19",145143,137348,0,0,,,,,,,,,0,1278,0,0,0,,116,,0,93,0,,7701,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2000","2","NA","2","2","2","2","1","1","2","2","1","950","NA","305","0","1","1",,"4",2.5,,,,,
"2011","FI",28918,"1","2011","21",85210,82609,0,0,,,,,,,,,0,371,0,0,0,,2,,834,98,0,,2503,,"3","3","3","1","1","1","1","1","1","1","3","4","2000","2","NA","2","2","2","2","1","2","5","2","1","NA","NA","557","473.66","1","1",,"4",2.5,,,,,
"2011","FI",28950,"1","2011","19",145517,137593,0,0,,,,,,,,,0,31179,0,0,0,,24,,0,157,0,,7767,,"3","3","3","1","1","1","1","1","1","1","1","6","2500","2","1","2","1","1","2","1","1","5","2","1","NA","NA","1649","402.16","1","1",,"4",2.3,,,,,
"2011","FI",28956,"1","2011","20",66192,49373,0,0,,,,,,,,,0,4365,0,0,0,,0,,0,280,0,,16539,,"NA","3","NA","1","1","1","1","1","1","1","2","6","3500","2","3","2","2","2","2","1","2","6","2","1","NA","NA","541","0","1","1",,"4",2.5,,,,,
"2011","FI",28962,"1","2011","34",21731,6010,0,0,,,,,,,,,0,1497,0,0,0,,1202,,0,560,0,,15161,,"3","3","NA","1","1","1","1","1","1","1","1","4","2000","3","2","2","2","2","2","1","1","6","2","1","NA","NA","262","0","1","1",,"4",2.1,,,,,
"2011","FI",28975,"1","2011","15",12486,-4884,0,0,,,,,,,,,0,1076,0,0,0,,37,,0,278,0,,17091,,"NA","2","NA","1","1","1","1","1","1","1","1","6","1500","3","2","2","2","2","2","1","2","6","2","1","NA","NA","2355","79.25","1","1",,"4",2.5,,,,,
"2011","FI",28984,"1","2011","40",85156,56885,0,0,,,,,,,,,0,10303,0,0,0,,392,,0,0,0,,28271,,"3","3","NA","1","1","1","1","1","1","1","1","5","3500","2","NA","2","2","2","1","1","4","6","2","1","NA","NA","960","1000","1","1",,"4",2.1,,,,,
"2011","FI",28994,"1","2011","13",140896,120707,0,0,,,,,,,,,0,14107,11399,10077,3379,,0,,0,0,0,,20189,,"NA","3","NA","NA","1","1","1","1","1","1","1","5","1000","1","NA","1","2","1","2","1","2","5","2","1","NA","NA","1267","0","1","1",,"4",2.1,,,,,
"2011","FI",29030,"1","2011","25",69081,54847,0,0,,,,,,,,,0,0,67,0,0,,58,,0,220,389,,13625,,"3","3","NA","1","1","2","1","1","1","1","1","6","1000","3","NA","2","2","2","2","1","2","2","2","1","NA","NA","315","0","1","1",,"4",2.5,,,,,
"2011","FI",29031,"1","2011","26",105964,73756,0,0,,,,,,,,,0,8190,0,0,0,,8,,0,867,0,,31342,,"NA","3","NA","1","1","1","1","1","1","1","1","6","5000","3","NA","2","2","2","2","4","2","6","2","1","800","NA","606","0","1","1",,"4",2.3,,,,,
"2011","FI",29051,"1","2011","29",37957,29710,0,0,,,,,,,,,0,6471,0,0,2562,,108,,0,5,0,,8242,,"3","3","3","1","1","1","1","1","1","1","1","6","2500","3","NA","2","2","2","2","1","2","6","2","1","NA","NA","283","0","1","1",,"4",2.1,,,,,
"2011","FI",29053,"1","2011","35",94655,62017,0,0,,,,,,,,,0,2736,0,0,0,,1167,,0,97,0,,32541,,"NA","3","3","1","1","1","1","1","1","1","1","6","1000","1","2","2","2","2","2","4","2","6","2","1","NA","NA","833","0","1","1",,"4",2.5,,,,,
"2011","FI",29060,"1","2011","20",57124,-21029,0,0,,,,,,,,,0,1873,0,0,0,,9,,0,0,0,,78153,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","594","799.91","1","1",,"4",2.5,,,,,
"2011","FI",29083,"1","2011","38",113417,92525,0,0,,,,,,,,,0,1446,0,0,0,,24,,0,28,0,,20864,,"3","3","NA","1","1","1","1","1","1","1","1","4","1000","2","3","2","2","2","2","4","1","6","2","1","NA","NA","410","0","1","1",,"4",2.5,,,,,
"2011","FI",29132,"1","2011","18",214053,184968,0,0,,,,,,,,,0,155036,0,0,0,,114,,0,1271,812,,27002,,"NA","3","3","1","1","1","1","1","1","1","1","6","1000","3","NA","2","1","2","2","4","2","6","1","1","NA","NA","750","0","1","1",,"4",2.5,,,,,
"2011","FI",29150,"1","2011","22",81240,63955,0,0,,,,,,,,,0,5385,0,0,0,,17,,3957,32,1337,,15915,,"3","3","3","1","1","1","1","1","1","1","1","6","2500","2","3","2","2","2","2","2","1","6","2","1","NA","NA","328","1285","1","1",,"4",2.3,,,,,
"2011","FI",29156,"1","2011","38",76985,70958,2700,2700,,,,,,,,,2700,847,0,0,0,,6221,,0,0,0,,6027,,"NA","3","NA","1","1","1","1","1","1","1","1","5","2000","3","3","1","2","2","2","1","1","6","2","1","NA","NA","1082","0","1","1",,"4",2.5,,,,,
"2011","FI",29161,"1","2011","28",88770,83065,0,0,,,,,,,,,0,0,0,0,0,,703,,0,122,0,,5583,,"3","3","NA","1","1","2","1","1","1","1","1","5","3000","3","NA","2","2","2","2","1","4","6","2","1","NA","NA","178","338.33","1","1",,"4",2.5,,,,,
"2011","FI",29166,"1","2011","13",97789,87467,0,0,,,,,,,,,0,22956,162,0,3718,,44,,0,200,529,,9593,,"3","3","NA","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","4","2","5","2","1","NA","NA","515","0","1","1",,"4",2.5,,,,,
"2011","FI",29174,"1","2011","27",36006,27911,0,0,,,,,,,,,0,1711,4860,1437,0,,120,,0,101,0,,7993,,"NA","3","3","1","1","1","1","1","1","1","1","4","2500","3","NA","2","2","1","2","1","1","6","1","1","NA","NA","243","1387.83","1","1",,"4",2.1,,,,,
"2011","FI",29181,"1","2011","26",16795,5406,0,0,,,,,,,,,0,1910,0,0,0,,204,,0,428,0,,10960,,"NA","3","NA","1","2","1","1","3","1","1","1","6","3000","3","NA","2","2","1","2","1","4","6","2","1","NA","NA","461","0","1","1",,"4",2.5,,,,,
"2011","FI",29189,"1","2011","25",52761,44377,0,0,,,,,,,,,0,1056,0,0,0,,12,,0,105,0,,8279,,"NA","3","3","1","1","1","1","1","1","1","1","6","NA","3","3","2","2","2","2","1","2","4","2","1","NA","NA","878","0","1","1",,"4",2.5,,,,,
"2011","FI",29205,"1","2011","25",57872,52546,0,0,,,,,,,,,0,1181,0,0,0,,26,,0,0,0,,5326,,"NA","3","NA","1","1","1","1","1","1","1","1","4","NA","3","NA","2","2","1","2","1","1","5","2","1","NA","NA","2355","0","1","1",,"4",2.3,,,,,
"2011","FI",29223,"1","2011","45",114840,93683,0,0,,,,,,,,,0,35364,0,0,0,,22,,0,447,0,,20710,,"NA","3","3","1","1","1","1","1","1","1","1","4","1000","3","2","2","2","2","2","1","2","2","2","1","NA","NA","394","705.66","1","1",,"4",2.3,,,,,
"2011","FI",29236,"1","2011","14",82494,55772,0,0,,,,,,,,,0,1776,0,0,0,,12,,3998,631,0,,26091,,"3","3","3","1","1","2","1","1","1","1","1","6","NA","3","NA","2","2","2","2","1","2","5","2","1","NA","NA","192","0","1","1",,"4",2.1,,,,,
